Workout Timestamp,Live/On-Demand,Instructor Name,Length (minutes),Fitness Discipline,Type,Title,Total Output,Avg. Watts,Avg. Resistance,Avg. Cadence (RPM),Avg. Speed (mph),Distance (mi),Calories Burned,Avg. Heartrate,Avg. Incline,Avg. Pace (min/mi)
2024-11-04,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,191,212,46%,90,20.84,5.21,258,,,
2024-11-04,On Demand,Matt Wilpers,60,Cycling,Power Zone,60 min Power Zone Ride,913,254,52%,88,23.00,23.00,1235,,,
2024-11-05,On Demand,Matt Wilpers,90,Cycling,Power Zone,90 min Power Zone Endurance Ride,1279,237,52%,87,22.70,34.04,1729,,,
2024-11-06,On Demand,Rebecca Kennedy,30,Strength,Bodyweight,30 min Strength Roll Call: Bodyweight,,,,,,,150,,,
2024-11-07,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,195,217,47%,93,21.40,5.35,264,,,
2024-11-07,On Demand,Matt Wilpers,45,Cycling,Power Zone,45 min Power Zone Max Ride,604,224,46%,89,21.02,15.76,817,,,
2024-11-08,On Demand,Matt Wilpers,90,Cycling,Power Zone,90 min Power Zone Endurance Ride,1285,238,51%,88,22.69,34.04,1737,,,
2024-11-09,On Demand,Ben Alldis,30,Strength,Bodyweight,30 min Bodyweight Strength,,,,,,,152,,,
2024-11-10,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,196,218,47%,91,21.27,5.32,265,,,
2024-11-10,On Demand,Matt Wilpers,60,Cycling,Power Zone,60 min Power Zone Ride,917,255,50%,90,22.69,22.69,1240,,,
2024-11-11,On Demand,Matt Wilpers,90,Cycling,Power Zone,90 min Power Zone Endurance Ride,1310,243,52%,87,22.88,34.31,1771,,,
2024-11-12,On Demand,Rebecca Kennedy,30,Strength,Bodyweight,30 min Strength Roll Call: Bodyweight,,,,,,,152,,,
2024-11-14,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,199,222,47%,93,21.51,5.38,270,,,
2024-11-14,On Demand,Olivia Amato,45,Cycling,Power Zone,45 min Power Zone EDM Ride,694,257,51%,90,22.87,17.16,938,,,
2024-11-15,On Demand,Matt Wilpers,90,Cycling,Power Zone,90 min Power Zone Endurance Ride,1240,230,51%,85,22.32,33.48,1676,,,
2024-11-16,On Demand,Rebecca Kennedy,30,Strength,Bodyweight,30 min Bodyweight Strength,,,,,,,152,,,
2024-11-17,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,192,213,47%,91,21.00,5.25,260,,,
2024-11-17,On Demand,Matt Wilpers,60,Cycling,Power Zone,60 min Power Zone Ride,898,250,50%,89,22.42,22.41,1215,,,
2024-11-18,On Demand,Matt Wilpers,90,Cycling,Power Zone,90 min Power Zone Endurance Ride,1292,239,52%,86,22.72,34.08,1747,,,
2024-11-19,On Demand,Rebecca Kennedy,30,Strength,Bodyweight,30 min Strength Roll Call: Bodyweight,,,,,,,152,,,
2024-11-20,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,188,208,47%,90,20.84,5.21,254,,,
2024-11-20,On Demand,Tunde Oyeneyin,60,Cycling,Power Zone,60 min Power Zone Ride,898,249,51%,88,22.59,22.60,1214,,,
2024-11-21,On Demand,Matt Wilpers,90,Cycling,Power Zone,90 min Power Zone Endurance Ride,1231,228,52%,84,22.20,33.31,1664,,,
2024-11-22,On Demand,Ben Alldis,20,Strength,Bodyweight,20 min Bodyweight Strength,,,,,,,101,,,
2024-11-23,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,195,217,47%,90,21.34,5.34,264,,,
2024-11-23,On Demand,Matt Wilpers,60,Cycling,Power Zone,60 min Power Zone Ride,912,253,51%,88,22.64,22.64,1233,,,
2024-11-24,On Demand,Multiple Instructors ,120,Cycling,Power Zone,120 min Global Power Zone Endurance Ride,1707,237,52%,86,22.62,45.24,2308,,,
2024-11-25,On Demand,Rebecca Kennedy,30,Strength,Bodyweight,30 min Strength Roll Call: Bodyweight,,,,,,,152,,,
2024-11-26,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,194,216,47%,92,21.50,5.37,263,,,
2024-11-26,On Demand,Matt Wilpers,60,Cycling,Power Zone,60 min Power Zone Ride,878,244,50%,88,22.59,22.60,1186,,,
2024-11-28,On Demand,Rebecca Kennedy,30,Strength,Bodyweight,30 min Strength Roll Call: Bodyweight,,,,,,,152,,,
2024-11-30,On Demand,Ben Alldis,30,Strength,Bodyweight,30 min Bodyweight Strength,,,,,,,152,,,
2024-12-01,On Demand,Olivia Amato,45,Cycling,Power Zone,45 min Power Zone Ride,0,0,0%,0,0,0,0,,,
2024-12-01,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,191,212,46%,92,21.01,5.25,258,,,
2024-12-01,On Demand,Olivia Amato,45,Cycling,Power Zone,45 min Power Zone Ride,687,254,52%,86,22.55,16.92,929,,,
2024-12-01,On Demand,Matt Wilpers,10,Cycling,Low Impact,Extra 10: Low Impact Ride,95,158,54%,63,17.88,2.98,128,,,
2024-12-02,On Demand,Rebecca Kennedy,30,Strength,Bodyweight,30 min Strength Roll Call: Bodyweight,,,,,,,152,,,
2024-12-04,On Demand,Rebecca Kennedy,30,Strength,Bodyweight,30 min Strength Roll Call: Bodyweight,,,,,,,152,,,
2024-12-05,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,195,215,46%,93,21.53,5.38,264,,,
2024-12-05,On Demand,Olivia Amato,45,Cycling,Power Zone,45 min Power Zone EDM Ride,683,253,51%,87,22.70,17.02,923,,,
2024-12-06,On Demand,Matt Wilpers,90,Cycling,Power Zone,90 min Power Zone Endurance Ride,1250,232,52%,85,22.36,33.54,1691,,,
2024-12-07,On Demand,Rebecca Kennedy,30,Strength,Bodyweight,30 min Strength Roll Call: Bodyweight,,,,,,,152,,,
2024-12-08,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,187,205,46%,90,20.74,5.19,253,,,
2024-12-08,On Demand,Matt Wilpers,60,Cycling,Power Zone,60 min Power Zone Ride,910,253,51%,88,22.92,22.93,1230,,,
2024-12-09,On Demand,Matt Wilpers,90,Cycling,Power Zone,90 min Power Zone Endurance Ride,1295,240,52%,86,22.83,34.24,1751,,,
2024-12-10,On Demand,Rebecca Kennedy,30,Strength,Bodyweight,30 min Strength Roll Call: Bodyweight,,,,,,,152,,,
2024-12-11,On Demand,Charlotte Weidenbach,15,Cycling,Power Zone,15 min FTP Warm Up Ride,2,173,44%,90,20.21,0.05,2,,,
2024-12-11,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,201,223,46%,94,21.43,5.36,271,,,
2024-12-11,On Demand,Matt Wilpers,60,Cycling,Power Zone,60 min Power Zone Ride,891,248,50%,88,22.33,22.33,1205,,,
2024-12-12,On Demand,Matt Wilpers,90,Cycling,Power Zone,90 min Power Zone Endurance Ride,1257,233,52%,85,22.44,33.66,1700,,,
2024-12-13,On Demand,Ben Alldis,30,Strength,Bodyweight,30 min Bodyweight Strength,,,,,,,152,,,
2024-12-14,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,190,211,47%,89,20.86,5.22,257,,,
2024-12-14,On Demand,Matt Wilpers,60,Cycling,Power Zone,60 min Power Zone Ride,914,254,50%,90,22.64,22.65,1235,,,
2024-12-15,On Demand,Multiple Instructors ,120,Cycling,Power Zone,120 min Global Power Zone Endurance Ride,1687,234,51%,86,22.59,45.18,2281,,,
2024-12-16,On Demand,Rebecca Kennedy,30,Strength,Bodyweight,30 min Strength Roll Call: Bodyweight,,,,,,,152,,,
2024-12-17,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,188,209,47%,88,20.39,5.09,254,,,
2024-12-17,On Demand,Matt Wilpers,60,Cycling,Power Zone,60 min Power Zone Ride,908,252,52%,88,22.99,22.99,1227,,,
2024-12-18,On Demand,Matt Wilpers,90,Cycling,Power Zone,90 min Power Zone Endurance Ride,1272,236,52%,86,22.58,33.86,1720,,,
2024-12-19,On Demand,Matt Wilpers,75,Cycling,Power Zone,75 min Power Zone Endurance Ride,1064,236,51%,89,22.63,28.28,1438,,,
2024-12-21,On Demand,Ben Alldis,30,Strength,Bodyweight,30 min Bodyweight Strength,,,,,,,152,,,
2024-12-23,On Demand,Rebecca Kennedy,30,Strength,Bodyweight,30 min Strength Roll Call: Bodyweight,,,,,,,152,,,
2024-12-25,On Demand,Ben Alldis,30,Strength,Bodyweight,30 min Bodyweight Strength,,,,,,,152,,,
2024-12-27,On Demand,Ben Alldis,30,Strength,Bodyweight,30 min Bodyweight Strength,,,,,,,152,,,
2024-12-29,On Demand,Rebecca Kennedy,30,Strength,Bodyweight,30 min Strength Roll Call: Bodyweight,,,,,,,152,,,
2024-12-29,On Demand,Ben Alldis,20,Strength,Bodyweight,20 min Bodyweight Strength,,,,,,,102,,,
2025-01-01,On Demand,Rebecca Kennedy,30,Strength,Bodyweight,30 min Strength Roll Call: Bodyweight,,,,,,,152,,,
2025-01-01,On Demand,Jess Sims,20,Strength,Bodyweight,20 min Bodyweight Strength,,,,,,,102,,,
2025-01-03,On Demand,Ben Alldis,30,Strength,Bodyweight,30 min Bodyweight Strength,,,,,,,152,,,
2025-01-03,On Demand,Jess Sims,20,Strength,Bodyweight,20 min Bodyweight Strength,,,,,,,102,,,
2025-01-05,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,185,206,47%,88,20.31,5.08,251,,,
2025-01-05,On Demand,Matt Wilpers,60,Cycling,Power Zone,60 min Power Zone Ride,871,242,52%,85,22.37,22.37,1177,,,
2025-01-05,On Demand,Matt Wilpers,10,Cycling,Low Impact,Extra 10: Low Impact Ride,34,111,43%,69,15.69,1.32,46,,,
2025-01-06,On Demand,Matt Wilpers,90,Cycling,Power Zone,90 min Power Zone Endurance Ride,1239,229,52%,84,22.27,33.40,1675,,,
2025-01-07,On Demand,Ben Alldis,30,Strength,Bodyweight,30 min Bodyweight Strength,,,,,,,152,,,
2025-01-08,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,189,209,47%,89,20.69,5.17,255,,,
2025-01-08,On Demand,Matt Wilpers,60,Cycling,Power Zone,60 min Power Zone Ride,874,243,51%,85,22.26,22.27,1182,,,
2025-01-09,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,169,187,45%,88,19.86,4.97,228,,,
2025-01-09,On Demand,Matt Wilpers,75,Cycling,Power Zone,75 min Power Zone Endurance Ride,1046,232,52%,84,22.46,28.07,1414,,,
2025-01-10,On Demand,Rebecca Kennedy,30,Strength,Bodyweight,30 min Strength Roll Call: Bodyweight,,,,,,,152,,,
2025-01-10,On Demand,Jess Sims,20,Strength,Bodyweight,20 min Bodyweight Strength,,,,,,,102,,,
2025-01-11,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,187,207,46%,90,20.77,5.19,253,,,
2025-01-11,On Demand,Olivia Amato,45,Cycling,Power Zone,45 min Power Zone EDM Ride,691,256,51%,88,22.56,16.92,934,,,
2025-01-12,On Demand,Multiple Instructors ,120,Cycling,Power Zone,120 min Global Power Zone Endurance Ride,1689,235,51%,87,22.59,45.18,2283,,,
2025-01-13,On Demand,Ben Alldis,30,Strength,Bodyweight,30 min Bodyweight Strength,,,,,,,152,,,
2025-01-13,On Demand,Jess Sims,20,Strength,Bodyweight,20 min Bodyweight Strength,,,,,,,101,,,
2025-01-14,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,191,212,46%,92,21.01,5.25,258,,,
2025-01-14,On Demand,Matt Wilpers,60,Cycling,Power Zone,60 min Power Zone Ride,873,243,50%,88,22.35,22.35,1181,,,
2025-01-15,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,165,184,45%,88,19.86,4.97,223,,,
2025-01-15,On Demand,Matt Wilpers,75,Cycling,Power Zone,75 min Power Zone Endurance Ride,1065,237,52%,86,22.69,28.36,1440,,,
2025-01-16,On Demand,Ben Alldis,30,Strength,Bodyweight,30 min Bodyweight Strength,,,,,,,150,,,
2025-01-17,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,191,212,47%,91,21.38,5.35,258,,,
2025-01-17,On Demand,Olivia Amato,45,Cycling,Power Zone,45 min Power Zone EDM Ride,693,256,51%,89,22.90,17.18,936,,,
2025-01-18,On Demand,Multiple Instructors ,120,Cycling,Power Zone,120 min Global Power Zone Endurance Ride,1688,234,51%,87,22.62,45.24,2281,,,
2025-01-19,On Demand,Ben Alldis,30,Strength,Bodyweight,30 min Bodyweight Strength,,,,,,,151,,,
2025-01-19,On Demand,Jess Sims,20,Strength,Bodyweight,20 min Bodyweight Strength,,,,,,,102,,,
2025-01-20,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,182,203,46%,87,20.35,5.09,247,,,
2025-01-20,On Demand,Matt Wilpers,60,Cycling,Power Zone,60 min Power Zone Ride,884,246,51%,86,22.35,22.35,1196,,,
2025-01-21,On Demand,Matt Wilpers,90,Cycling,Power Zone,90 min Power Zone Endurance Ride,1270,235,53%,84,22.57,33.85,1717,,,
2025-01-22,On Demand,Rebecca Kennedy,30,Strength,Bodyweight,30 min Strength Roll Call: Bodyweight,,,,,,,152,,,
2025-01-23,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,182,203,47%,84,19.77,4.94,247,,,
2025-01-23,On Demand,Olivia Amato,45,Cycling,Power Zone,45 min Power Zone EDM Ride,704,261,51%,89,23.06,17.30,952,,,
2025-01-24,On Demand,Matt Wilpers,90,Cycling,Power Zone,90 min Power Zone Endurance Ride,1263,234,52%,86,22.49,33.74,1707,,,
2025-01-25,On Demand,Ben Alldis,30,Strength,Bodyweight,30 min Bodyweight Strength,,,,,,,152,,,
2025-01-25,On Demand,Jess Sims,20,Strength,Bodyweight,20 min Bodyweight Strength,,,,,,,101,,,
2025-01-26,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,191,210,47%,88,20.75,5.21,259,,,
2025-01-26,On Demand,Olivia Amato,60,Cycling,Power Zone,60 min Power Zone Ride,922,256,51%,88,22.81,22.82,1247,,,
2025-01-27,On Demand,Matt Wilpers,90,Cycling,Power Zone,90 min Power Zone Endurance Ride,1279,237,53%,85,22.71,34.06,1729,,,
2025-01-28,On Demand,Ben Alldis,30,Strength,Bodyweight,30 min Bodyweight Strength,,,,,,,152,,,
2025-01-29,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,186,206,46%,89,20.63,5.15,252,,,
2025-01-29,On Demand,Matt Wilpers,60,Cycling,Power Zone,60 min Power Zone Ride,845,235,50%,85,21.69,21.69,1142,,,
2025-01-30,On Demand,Matt Wilpers,90,Cycling,Power Zone,90 min Power Zone Endurance Ride,1252,232,53%,83,22.28,33.42,1692,,,
2025-01-31,On Demand,Ben Alldis,30,Strength,Bodyweight,30 min Bodyweight Strength,,,,,,,152,,,
2025-02-01,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,181,196,46%,85,19.86,5.03,245,,,
2025-02-01,On Demand,Matt Wilpers,60,Cycling,Power Zone,60 min Power Zone Ride,883,245,50%,88,22.27,22.26,1194,,,
2025-02-02,On Demand,Matt Wilpers,120,Cycling,Power Zone,120 min Power Zone Endurance Ride,1708,237,53%,84,22.67,45.34,2309,,,
2025-02-03,On Demand,Rebecca Kennedy,30,Strength,Bodyweight,30 min Strength Roll Call: Bodyweight,,,,,,,152,,,
2025-02-04,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,193,214,46%,93,21.44,5.36,260,,,
2025-02-04,On Demand,Matt Wilpers,60,Cycling,Power Zone,60 min Power Zone Ride,840,234,49%,88,21.90,21.89,1136,,,
2025-02-05,On Demand,Matt Wilpers,90,Cycling,Power Zone,90 min Power Zone Endurance Ride,1274,236,52%,84,22.57,33.86,1723,,,
2025-02-06,On Demand,Ben Alldis,30,Strength,Bodyweight,30 min Bodyweight Strength,,,,,,,152,,,
2025-02-07,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,188,209,46%,91,20.99,5.25,254,,,
2025-02-07,On Demand,Matt Wilpers,60,Cycling,Power Zone,60 min Power Zone Ride,901,250,51%,88,22.63,22.63,1219,,,
2025-02-08,On Demand,Matt Wilpers,120,Cycling,Power Zone,120 min Power Zone Endurance Ride,1692,235,52%,84,22.63,45.25,2287,,,
2025-02-09,On Demand,Ben Alldis,30,Strength,Bodyweight,30 min Bodyweight Strength,,,,,,,152,,,
2025-02-09,On Demand,Ben Alldis,20,Strength,Bodyweight,20 min Bodyweight Strength,,,,,,,102,,,
2025-02-10,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,190,211,47%,91,21.14,5.28,257,,,
2025-02-10,On Demand,Matt Wilpers,60,Cycling,Power Zone,60 min Power Zone Ride,931,259,51%,89,22.91,22.91,1258,,,
2025-02-12,On Demand,Ben Alldis,30,Strength,Bodyweight,30 min Bodyweight Strength,,,,,,,152,,,
2025-02-14,On Demand,Ben Alldis,30,Strength,Bodyweight,30 min Bodyweight Strength,,,,,,,152,,,
2025-02-14,On Demand,Ben Alldis,20,Strength,Bodyweight,20 min Bodyweight Strength,,,,,,,102,,,
2025-02-16,On Demand,Rebecca Kennedy,30,Strength,Bodyweight,30 min Strength Roll Call: Bodyweight,,,,,,,152,,,
2025-02-16,On Demand,Ben Alldis,20,Strength,Bodyweight,20 min Bodyweight Strength,,,,,,,102,,,
2025-02-18,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,195,215,46%,93,21.37,5.34,263,,,
2025-02-18,On Demand,Matt Wilpers,45,Cycling,Power Zone,45 min Power Zone Ride,668,247,50%,89,22.54,16.90,903,,,
2025-02-19,On Demand,Matt Wilpers,90,Cycling,Power Zone,90 min Power Zone Endurance Ride,1295,240,52%,86,22.80,34.20,1750,,,
2025-02-20,On Demand,Ben Alldis,20,Strength,Bodyweight,20 min Bodyweight Strength,,,,,,,101,,,
2025-02-21,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,196,218,46%,92,21.33,5.33,266,,,
2025-02-21,On Demand,Matt Wilpers,45,Cycling,Power Zone,45 min Power Zone Ride,668,247,50%,90,22.59,16.94,903,,,
2025-02-22,On Demand,Christian & Matt ,120,Cycling,Power Zone,120 min Two for One Power Zone Endurance,1727,240,53%,84,22.77,45.54,2335,,,
2025-02-23,On Demand,Ben Alldis,30,Strength,Bodyweight,30 min Bodyweight Strength,,,,,,,152,,,
2025-02-23,On Demand,Ben Alldis,20,Strength,Bodyweight,20 min Bodyweight Strength,,,,,,,97,,,
2025-02-24,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,196,218,47%,92,21.47,5.37,265,,,
2025-02-24,On Demand,Matt Wilpers,60,Cycling,Power Zone,60 min Power Zone Ride,945,263,52%,89,23.22,23.22,1278,,,
2025-02-25,On Demand,Matt Wilpers,90,Cycling,Power Zone,90 min Power Zone Endurance Ride,1292,239,53%,85,22.79,34.19,1747,,,
2025-02-26,On Demand,Ben Alldis,30,Strength,Bodyweight,30 min Bodyweight Strength,,,,,,,152,,,
2025-02-27,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,196,218,47%,89,21.33,5.33,266,,,
2025-02-27,On Demand,Matt Wilpers,60,Cycling,Power Zone,60 min Power Zone Ride,894,248,50%,91,22.81,22.81,1208,,,
2025-02-28,On Demand,Matt Wilpers,90,Cycling,Power Zone,90 min Power Zone Endurance Ride,0,0,0%,0,0,0,0,,,
2025-02-28,On Demand,Matt Wilpers,90,Cycling,Power Zone,90 min Power Zone Endurance Ride,1277,236,52%,86,22.64,33.96,1726,,,
2025-03-01,On Demand,Ben Alldis,30,Strength,Bodyweight,30 min Bodyweight Strength,,,,,,,152,,,
2025-03-02,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,189,209,47%,89,20.74,5.18,255,,,
2025-03-02,On Demand,Matt Wilpers,45,Cycling,Power Zone,45 min Power Zone Max Ride,629,233,47%,89,21.14,15.85,851,,,
2025-03-02,On Demand,Matt Wilpers,10,Cycling,Low Impact,Extra 10: Low Impact Ride,55,92,48%,50,11.97,1.99,74,,,
2025-03-03,On Demand,Matt Wilpers,90,Cycling,Power Zone,90 min Power Zone Endurance Ride,10,187,44%,93,20.47,0.31,14,,,
2025-03-03,On Demand,Matt Wilpers,90,Cycling,Power Zone,90 min Power Zone Endurance Ride,1262,234,52%,85,22.45,33.67,1706,,,
2025-03-04,On Demand,Ben Alldis,30,Strength,Bodyweight,30 min Bodyweight Strength,,,,,,,152,,,
2025-03-05,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,191,211,46%,91,20.90,5.22,258,,,
2025-03-05,On Demand,Matt Wilpers,45,Cycling,Power Zone,45 min Power Zone Ride,676,251,49%,93,22.72,17.03,914,,,
2025-03-06,On Demand,Matt Wilpers,90,Cycling,Power Zone,90 min Power Zone Endurance Ride,1307,242,51%,88,22.79,34.19,1766,,,
2025-03-07,On Demand,Ben Alldis,30,Strength,Bodyweight,30 min Bodyweight Strength,,,,,,,152,,,
2025-03-08,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,192,213,46%,92,21.21,5.30,260,,,
2025-03-08,On Demand,Matt Wilpers,60,Cycling,Power Zone,60 min Power Zone Ride,893,248,51%,86,22.14,22.13,1208,,,
2025-03-09,On Demand,Christian & Matt ,120,Cycling,Power Zone,120 min Two for One Power Zone Endurance,1707,237,52%,86,22.69,45.38,2308,,,
2025-03-10,On Demand,Ben Alldis,30,Strength,Bodyweight,30 min Bodyweight Strength,,,,,,,152,,,
2025-03-11,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,196,217,46%,93,21.42,5.36,264,,,
2025-03-11,On Demand,Matt Wilpers,60,Cycling,Power Zone,60 min Power Zone Ride,907,252,50%,88,22.29,22.29,1226,,,
2025-03-12,On Demand,Matt Wilpers,90,Cycling,Power Zone,90 min Power Zone Endurance Ride,1297,240,53%,85,22.78,34.18,1754,,,
2025-03-13,On Demand,Ben Alldis,20,Strength,Bodyweight,20 min Bodyweight Strength,,,,,,,102,,,
2025-03-14,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,183,203,46%,87,20.04,5.01,247,,,
2025-03-14,On Demand,Matt Wilpers,45,Cycling,Power Zone,45 min Power Zone Ride,661,245,49%,89,22.12,16.59,894,,,
2025-03-15,On Demand,Christian & Matt ,120,Cycling,Power Zone,120 min Two for One Power Zone Endurance,1708,237,52%,85,22.60,45.20,2309,,,
2025-03-16,On Demand,Ben Alldis,30,Strength,Bodyweight,30 min Bodyweight Strength,,,,,,,152,,,
2025-03-17,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,184,205,46%,88,20.52,5.13,249,,,
2025-03-17,On Demand,Matt Wilpers,45,Cycling,Power Zone,45 min Power Zone Ride,671,248,50%,88,22.34,16.76,907,,,
2025-03-18,On Demand,Matt Wilpers,90,Cycling,Power Zone,90 min Power Zone Endurance Ride,1281,237,52%,86,22.67,34.00,1732,,,
2025-03-19,On Demand,Ben Alldis,30,Strength,Bodyweight,30 min Bodyweight Strength,,,,,,,152,,,
2025-03-20,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,188,209,47%,87,20.35,5.09,254,,,
2025-03-20,On Demand,Olivia Amato,45,Cycling,Power Zone,45 min Power Zone EDM Ride,702,260,51%,87,22.70,17.02,950,,,
2025-03-21,On Demand,Matt Wilpers,90,Cycling,Power Zone,90 min Power Zone Endurance Ride,1249,231,52%,84,22.27,33.40,1688,,,
2025-03-22,On Demand,Ben Alldis,30,Strength,Bodyweight,30 min Bodyweight Strength,,,,,,,151,,,
2025-03-23,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,184,205,46%,86,20.12,5.01,249,,,
2025-03-23,On Demand,Matt Wilpers,60,Cycling,Power Zone,60 min Power Zone Ride,910,253,51%,88,22.57,22.57,1231,,,
2025-03-24,On Demand,Matt Wilpers,75,Cycling,Power Zone,75 min Power Zone Endurance Ride,1064,237,51%,87,22.48,28.10,1439,,,
2025-03-25,On Demand,Ben Alldis,30,Strength,Bodyweight,30 min Bodyweight Strength,,,,,,,151,,,
2025-03-26,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,190,211,46%,89,20.52,5.13,257,,,
2025-03-26,On Demand,Matt Wilpers,45,Cycling,Power Zone,45 min Power Zone Ride,698,258,51%,90,23.06,17.30,943,,,
2025-03-27,On Demand,Matt Wilpers,10,Cycling,Power Zone,10 min FTP Warm Up Ride,129,214,46%,95,21.60,3.59,174,,,
2025-03-27,On Demand,Matt Wilpers,75,Cycling,Power Zone,75 min Power Zone Endurance Ride,1066,237,51%,87,22.59,28.21,1441,,,
2025-03-28,On Demand,Ben Alldis,30,Strength,Bodyweight,30 min Bodyweight Strength,,,,,,,152,,,
2025-03-29,On Demand,Matt Wilpers,15,Cycling,Power Zone,15 min FTP Warm Up Ride,181,201,47%,85,20.04,5.01,245,,,
2025-03-29,On Demand,Matt Wilpers,45,Cycling,Power Zone,45 min Power Zone Ride,671,249,50%,89,22.39,16.79,907,,,
2025-03-29,On Demand,Matt Wilpers,10,Cycling,Low Impact,10 min Low Impact Ride,85,142,45%,75,17.16,2.86,115,,,
2025-03-30,On Demand,Christian & Matt ,120,Cycling,Power Zone,120 min Two for One Power Zone Endurance,1703,237,52%,85,22.59,45.19,2303,,,
2025-03-31,On Demand,Ben Alldis,30,Strength,Bodyweight,30 min Bodyweight Strength,,,,,,,152,,,
2025-04-01,On Demand,Ben Alldis,30,Strength,Bodyweight,30 min Bodyweight Strength,,,,,,,152,,,
2025-04-04,On Demand,Ben Alldis,30,Strength,Bodyweight,30 min Bodyweight Strength,,,,,,,152,,,
2025-04-04,On Demand,Jess Sims,20,Strength,Bodyweight,20 min Bodyweight Strength,,,,,,,101,,,
